method,rank,query_track_id,query_artist,query_song,query_genre,match_track_id,match_artist,match_song,match_genre,score
covariance,2,TRZQTSM128F9328120,Bruce Springsteen,Gave It A Name,folk,TRGUCIR128F933D817,Vanilla Ice,Ice Is Workin' It,hip hop,1.1366375000000075
covariance,3,TRZQTSM128F9328120,Bruce Springsteen,Gave It A Name,folk,TRBVPVV128F425F14F,Daft Punk,Touch It / Technologic,electronic,1.129770312500002
covariance,1,TRNZCWJ128F427099F,Johnny Cash,The Vanishing Race,folk,TRDPGXU128F9339C2A,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,1.9430437499999946
covariance,2,TRNZCWJ128F427099F,Johnny Cash,The Vanishing Race,folk,TRFUJVJ128F426F2A2,Lauryn Hill,Interlude 5,r&b/soul,1.8483999999999887
covariance,3,TRNZCWJ128F427099F,Johnny Cash,The Vanishing Race,folk,TRCHZXW128E079288A,Eminem,8 Mile,hip hop,1.2902062499999927
covariance,1,TRJQRAP128F9314B3F,John Mayer,All We Ever Do Is Say Goodbye,folk,TRFUJVJ128F426F2A2,Lauryn Hill,Interlude 5,r&b/soul,4.578000000000004
covariance,2,TRJQRAP128F9314B3F,John Mayer,All We Ever Do Is Say Goodbye,folk,TREBGAA128E078FC52,Erykah Badu,I Want You,r&b/soul,3.7957578125000153
covariance,3,TRJQRAP128F9314B3F,John Mayer,All We Ever Do Is Say Goodbye,folk,TRPZAPZ128F9341D3E,R. Kelly,Don't You Say No,r&b/soul,3.0388046874999977
covariance,1,TRETJUU128F426402A,John Mayer,Clarity,folk,TROIJDA128F9341E70,R. Kelly,I Mean (I Don't Mean It),r&b/soul,4.050003125000022
covariance,2,TRETJUU128F426402A,John Mayer,Clarity,folk,TRDPGXU128F9339C2A,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,3.7490531250000116
covariance,3,TRETJUU128F426402A,John Mayer,Clarity,folk,TRFUJVJ128F426F2A2,Lauryn Hill,Interlude 5,r&b/soul,3.64520000000001
covariance,1,TRNOUUF128F4280B8D,John Mayer,Why Georgia,folk,TRCHZXW128E079288A,Eminem,8 Mile,hip hop,4.407549999999977
covariance,2,TRNOUUF128F4280B8D,John Mayer,Why Georgia,folk,TRXHFMI128F429B2F2,Rufio,Over It (Acoustic),punk,4.329050000000006
covariance,3,TRNOUUF128F4280B8D,John Mayer,Why Georgia,folk,TRDPGXU128F9339C2A,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,4.201949999999981
covariance,1,TREKVTY128E0784BA3,Jack Johnson,Mudfootball (For Moe Lerner),folk,TRFUJVJ128F426F2A2,Lauryn Hill,Interlude 5,r&b/soul,2.5309500000000065
covariance,2,TREKVTY128E0784BA3,Jack Johnson,Mudfootball (For Moe Lerner),folk,TRDPGXU128F9339C2A,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,1.5347406250000004
covariance,3,TREKVTY128E0784BA3,Jack Johnson,Mudfootball (For Moe Lerner),folk,TRQAWKR128F425EEC3,Michael Jackson,Man In The Mirror,pop,1.3269812500000027
covariance,1,TRYNAAP128F427EF64,Sufjan Stevens,Sister Winter,folk,TRFUJVJ128F426F2A2,Lauryn Hill,Interlude 5,r&b/soul,4.274549999999998
covariance,2,TRYNAAP128F427EF64,Sufjan Stevens,Sister Winter,folk,TRDPGXU128F9339C2A,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,4.07129062500001
covariance,3,TRYNAAP128F427EF64,Sufjan Stevens,Sister Winter,folk,TRWSYHO128F4282346,Twista,I'm A Winner (Amended Album Version),hip hop,4.031018749999978
covariance,1,TRFMWVJ128E0791E70,Rufus Wainwright,In A Graveyard,folk,TRFUJVJ128F426F2A2,Lauryn Hill,Interlude 5,r&b/soul,0.6466499999999996
covariance,2,TRFMWVJ128E0791E70,Rufus Wainwright,In A Graveyard,folk,TRTLIKK128E07862DA,Ja Rule,One of Us,hip hop,0.6039374999999996
covariance,3,TRFMWVJ128E0791E70,Rufus Wainwright,In A Graveyard,folk,TRDPGXU128F9339C2A,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,0.4762312500000019
covariance,1,TRLTTDC128E079380E,Rufus Wainwright,Baby,folk,TRFUJVJ128F426F2A2,Lauryn Hill,Interlude 5,r&b/soul,6.60674999999997
covariance,2,TRLTTDC128E079380E,Rufus Wainwright,Baby,folk,TRWSYHO128F4282346,Twista,I'm A Winner (Amended Album Version),hip hop,6.084328124999972
covariance,3,TRLTTDC128E079380E,Rufus Wainwright,Baby,folk,TREBGAA128E078FC52,Erykah Badu,I Want You,r&b/soul,5.835757812499966
covariance,1,TRUCWXA128F92E4944,Edward Sharpe & The Magnetic Zeros,Janglin,folk,TRFUJVJ128F426F2A2,Lauryn Hill,Interlude 5,r&b/soul,1.8638000000000046
covariance,2,TRUCWXA128F92E4944,Edward Sharpe & The Magnetic Zeros,Janglin,folk,TRFSCLD12903CD213F,The Prodigy,We Gonna Rock,electronic,1.2522249999999981
covariance,3,TRUCWXA128F92E4944,Edward Sharpe & The Magnetic Zeros,Janglin,folk,TRGLNKG128F9307689,Eminem,My Darling,hip hop,1.1724703125000027
covariance,1,TRGQBAX128F426EFCA,Bob Dylan,Ballad In Plain D,folk,TRDPGXU128F9339C2A,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,4.83518281250003
covariance,2,TRGQBAX128F426EFCA,Bob Dylan,Ballad In Plain D,folk,TRFUJVJ128F426F2A2,Lauryn Hill,Interlude 5,r&b/soul,4.779849999999995
covariance,3,TRGQBAX128F426EFCA,Bob Dylan,Ballad In Plain D,folk,TRCHZXW128E079288A,Eminem,8 Mile,hip hop,3.9834421874999832
covariance,1,TRGSDTP128F92F76D1,Bob Dylan,One Of Us Must Know (Sooner Or Later),folk,TRFUJVJ128F426F2A2,Lauryn Hill,Interlude 5,r&b/soul,10.124949999999988
covariance,2,TRGSDTP128F92F76D1,Bob Dylan,One Of Us Must Know (Sooner Or Later),folk,TRWSYHO128F4282346,Twista,I'm A Winner (Amended Album Version),hip hop,8.106371874999963
covariance,3,TRGSDTP128F92F76D1,Bob Dylan,One Of Us Must Know (Sooner Or Later),folk,TREBGAA128E078FC52,Erykah Badu,I Want You,r&b/soul,6.842467187499985
covariance,1,TRMRMTN128F92D426F,James Taylor,It's Growing,folk,TRFUJVJ128F426F2A2,Lauryn Hill,Interlude 5,r&b/soul,6.285200000000014
covariance,2,TRMRMTN128F92D426F,James Taylor,It's Growing,folk,TRBVPVV128F425F14F,Daft Punk,Touch It / Technologic,electronic,4.981748437499967
covariance,3,TRMRMTN128F92D426F,James Taylor,It's Growing,folk,TRGUCIR128F933D817,Vanilla Ice,Ice Is Workin' It,hip hop,4.758912499999984
covariance,1,TRDFPTZ128F14B108C,James Taylor,Oh_ Susannah (LP Version),folk,TRDPGXU128F9339C2A,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,2.8988968749999935
covariance,2,TRDFPTZ128F14B108C,James Taylor,Oh_ Susannah (LP Version),folk,TRFUJVJ128F426F2A2,Lauryn Hill,Interlude 5,r&b/soul,2.7002000000000033
covariance,3,TRDFPTZ128F14B108C,James Taylor,Oh_ Susannah (LP Version),folk,TRWSYHO128F4282346,Twista,I'm A Winner (Amended Album Version),hip hop,2.461856249999984
covariance,1,TROZEMN128F4262CCA,James Taylor,Something In The Way She Moves,folk,TRFUJVJ128F426F2A2,Lauryn Hill,Interlude 5,r&b/soul,5.286299999999995
covariance,2,TROZEMN128F4262CCA,James Taylor,Something In The Way She Moves,folk,TRDPGXU128F9339C2A,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,4.253845312499989
covariance,3,TROZEMN128F4262CCA,James Taylor,Something In The Way She Moves,folk,TRYCBLK12903CE6A0E,Twiztid,She Ain't Afraid,hip hop,3.7147921874999987
covariance,1,TRGAZWQ12903CB0BA9,David Gray,Draw The Line,folk,TRFUJVJ128F426F2A2,Lauryn Hill,Interlude 5,r&b/soul,1.4506999999999994
covariance,2,TRGAZWQ12903CB0BA9,David Gray,Draw The Line,folk,TRDPGXU128F9339C2A,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,1.1507093750000033
covariance,3,TRGAZWQ12903CB0BA9,David Gray,Draw The Line,folk,TRLCWTH128F92C7F82,Marques Houston,Cancel (Album Version),r&b/soul,1.122553125000001
covariance,1,TRSNACX128E078AA88,David Gray,Sail Away,folk,TREZBFM128F428508A,Fatboy Slim,The Rockafeller Skank,electronic,5.172749999999991
covariance,2,TRSNACX128E078AA88,David Gray,Sail Away,folk,TRFUJVJ128F426F2A2,Lauryn Hill,Interlude 5,r&b/soul,4.259699999999998
covariance,3,TRSNACX128E078AA88,David Gray,Sail Away,folk,TRUGLTC128F4227B93,Danity Kane,Hold Me Down (Album Version),r&b/soul,4.22351250000002
covariance,1,TRXCQOC12903CB0BBA,David Gray,Stella The Artist,folk,TRFUJVJ128F426F2A2,Lauryn Hill,Interlude 5,r&b/soul,1.7748499999999978
covariance,2,TRXCQOC12903CB0BBA,David Gray,Stella The Artist,folk,TRDPGXU128F9339C2A,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,1.3705343749999976
covariance,3,TRXCQOC12903CB0BBA,David Gray,Stella The Artist,folk,TRYCBLK12903CE6A0E,Twiztid,She Ain't Afraid,hip hop,1.111990625000003
covariance,1,TRPGPVH128F429B2F0,Rise Against,Swing Life Away (Acoustic),folk,TRFUJVJ128F426F2A2,Lauryn Hill,Interlude 5,r&b/soul,5.133599999999996
covariance,2,TRPGPVH128F429B2F0,Rise Against,Swing Life Away (Acoustic),folk,TRDPGXU128F9339C2A,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,4.223854687499993
covariance,3,TRPGPVH128F429B2F0,Rise Against,Swing Life Away (Acoustic),folk,TRWSYHO128F4282346,Twista,I'm A Winner (Amended Album Version),hip hop,3.9997406250000087
covariance,1,TRHLRGU128F42643FB,Bob Dylan,Billy 4,folk,TRFUJVJ128F426F2A2,Lauryn Hill,Interlude 5,r&b/soul,3.259649999999998
covariance,2,TRHLRGU128F42643FB,Bob Dylan,Billy 4,folk,TRWSYHO128F4282346,Twista,I'm A Winner (Amended Album Version),hip hop,2.7025718749999954
covariance,3,TRHLRGU128F42643FB,Bob Dylan,Billy 4,folk,TRLDRYJ128F930BBB4,Pain of Salvation,Spitfall,metal,2.424943750000003
covariance,1,TRFCCKL128F426EE8E,Bob Dylan,Stuck Inside Of Mobile With The Memphis Blues Again,folk,TRFUJVJ128F426F2A2,Lauryn Hill,Interlude 5,r&b/soul,7.9202999999999895
covariance,2,TRFCCKL128F426EE8E,Bob Dylan,Stuck Inside Of Mobile With The Memphis Blues Again,folk,TRDPGXU128F9339C2A,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,6.113775000000015
covariance,3,TRFCCKL128F426EE8E,Bob Dylan,Stuck Inside Of Mobile With The Memphis Blues Again,folk,TRWSYHO128F4282346,Twista,I'm A Winner (Amended Album Version),hip hop,4.953800000000013
covariance,1,TRGOYOU128F93223F2,Bob Dylan,Pretty Peggy-O,folk,TRFUJVJ128F426F2A2,Lauryn Hill,Interlude 5,r&b/soul,1.5023999999999984
covariance,2,TRGOYOU128F93223F2,Bob Dylan,Pretty Peggy-O,folk,TRLCWTH128F92C7F82,Marques Houston,Cancel (Album Version),r&b/soul,1.2677546874999992
covariance,3,TRGOYOU128F93223F2,Bob Dylan,Pretty Peggy-O,folk,TRGLNKG128F9307689,Eminem,My Darling,hip hop,1.2371296875000013
covariance,1,TROMGSH128F427A408,Bob Dylan,She Belongs To Me,folk,TRYCBLK12903CE6A0E,Twiztid,She Ain't Afraid,hip hop,1.9734218750000054
covariance,2,TROMGSH128F427A408,Bob Dylan,She Belongs To Me,folk,TRAUNHR128F92DBBC1,UGK (Underground Kingz),She Luv It,hip hop,1.8754999999999973
covariance,3,TROMGSH128F427A408,Bob Dylan,She Belongs To Me,folk,TRXJTJZ128F4295464,The Corrs,Queen Of Hollywood ( LP Version ),pop,1.753343750000003
covariance,1,TRFBWEC128F42B8346,Bob Dylan,When The Deal Goes Down,folk,TRFUJVJ128F426F2A2,Lauryn Hill,Interlude 5,r&b/soul,5.171899999999989
covariance,2,TRFBWEC128F42B8346,Bob Dylan,When The Deal Goes Down,folk,TRDPGXU128F9339C2A,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,3.8723328124999963
covariance,3,TRFBWEC128F42B8346,Bob Dylan,When The Deal Goes Down,folk,TRWSYHO128F4282346,Twista,I'm A Winner (Amended Album Version),hip hop,3.6063843750000166
covariance,1,TRDVYVJ128F426F7C0,Bob Dylan,With God On Our Side,folk,TRFUJVJ128F426F2A2,Lauryn Hill,Interlude 5,r&b/soul,4.385550000000027
covariance,2,TRDVYVJ128F426F7C0,Bob Dylan,With God On Our Side,folk,TRDPGXU128F9339C2A,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,4.044329687499984
covariance,3,TRDVYVJ128F426F7C0,Bob Dylan,With God On Our Side,folk,TRGUCIR128F933D817,Vanilla Ice,Ice Is Workin' It,hip hop,3.2195875000000003
covariance,1,TREKVGV128E0788976,The Smashing Pumpkins,Terrapin,folk,TRFUJVJ128F426F2A2,Lauryn Hill,Interlude 5,r&b/soul,3.4774500000000006
covariance,2,TREKVGV128E0788976,The Smashing Pumpkins,Terrapin,folk,TRWSYHO128F4282346,Twista,I'm A Winner (Amended Album Version),hip hop,2.9781687500000067
covariance,3,TREKVGV128E0788976,The Smashing Pumpkins,Terrapin,folk,TREBGAA128E078FC52,Erykah Badu,I Want You,r&b/soul,2.8703968750000093
covariance,1,TRUUBKE128F426F5C0,James Taylor,On The 4th of July,folk,TRFUJVJ128F426F2A2,Lauryn Hill,Interlude 5,r&b/soul,3.494500000000014
covariance,2,TRUUBKE128F426F5C0,James Taylor,On The 4th of July,folk,TRTLIKK128E07862DA,Ja Rule,One of Us,hip hop,2.401484374999999
covariance,3,TRUUBKE128F426F5C0,James Taylor,On The 4th of July,folk,TRDPGXU128F9339C2A,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,2.369164062500008
covariance,1,TRJZYIT128F426D5BE,James Taylor,Company Man,folk,TRFUJVJ128F426F2A2,Lauryn Hill,Interlude 5,r&b/soul,5.140200000000008
covariance,2,TRJZYIT128F426D5BE,James Taylor,Company Man,folk,TRWSYHO128F4282346,Twista,I'm A Winner (Amended Album Version),hip hop,4.190449999999997
covariance,3,TRJZYIT128F426D5BE,James Taylor,Company Man,folk,TRQAWKR128F425EEC3,Michael Jackson,Man In The Mirror,pop,3.7029500000000035
covariance,1,TRYOIZM128F14567A0,Jimmy Buffett,Ace,folk,TRFUJVJ128F426F2A2,Lauryn Hill,Interlude 5,r&b/soul,2.5783999999999994
covariance,2,TRYOIZM128F14567A0,Jimmy Buffett,Ace,folk,TRDPGXU128F9339C2A,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,2.335778125000011
covariance,3,TRYOIZM128F14567A0,Jimmy Buffett,Ace,folk,TRQAWKR128F425EEC3,Michael Jackson,Man In The Mirror,pop,2.0978062500000054
covariance,1,TRQYFLB128E078941E,Ryan Adams,How Do You Keep Love Alive,folk,TRWSYHO128F4282346,Twista,I'm A Winner (Amended Album Version),hip hop,3.833156249999994
covariance,2,TRQYFLB128E078941E,Ryan Adams,How Do You Keep Love Alive,folk,TRFUJVJ128F426F2A2,Lauryn Hill,Interlude 5,r&b/soul,3.74675
covariance,3,TRQYFLB128E078941E,Ryan Adams,How Do You Keep Love Alive,folk,TREBGAA128E078FC52,Erykah Badu,I Want You,r&b/soul,3.1431406250000022
covariance,1,TRZUSDI128F4259806,Ryan Adams,When The Stars Go Blue,folk,TRWSYHO128F4282346,Twista,I'm A Winner (Amended Album Version),hip hop,3.242346874999998
covariance,2,TRZUSDI128F4259806,Ryan Adams,When The Stars Go Blue,folk,TRFUJVJ128F426F2A2,Lauryn Hill,Interlude 5,r&b/soul,2.6857999999999986
covariance,3,TRZUSDI128F4259806,Ryan Adams,When The Stars Go Blue,folk,TREBGAA128E078FC52,Erykah Badu,I Want You,r&b/soul,2.4334546874999914
covariance,1,TRWUFEW128F14782F3,Ray LaMontagne,Forever My Friend,folk,TRFUJVJ128F426F2A2,Lauryn Hill,Interlude 5,r&b/soul,4.659450000000007
covariance,2,TRWUFEW128F14782F3,Ray LaMontagne,Forever My Friend,folk,TRCHZXW128E079288A,Eminem,8 Mile,hip hop,3.555173437500004
covariance,3,TRWUFEW128F14782F3,Ray LaMontagne,Forever My Friend,folk,TRDPGXU128F9339C2A,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,3.5202015625000076
covariance,1,TRPZXTD128F14856D4,Ray LaMontagne,How Come [Acoustic Mix],folk,TRFUJVJ128F426F2A2,Lauryn Hill,Interlude 5,r&b/soul,3.368400000000015
covariance,2,TRPZXTD128F14856D4,Ray LaMontagne,How Come [Acoustic Mix],folk,TRDPGXU128F9339C2A,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,2.9294500000000134
covariance,3,TRPZXTD128F14856D4,Ray LaMontagne,How Come [Acoustic Mix],folk,TRCHZXW128E079288A,Eminem,8 Mile,hip hop,2.42880000000001
covariance,1,TRIOKOC128F4267572,Leonard Cohen,Chelsea Hotel #2,folk,TRFUJVJ128F426F2A2,Lauryn Hill,Interlude 5,r&b/soul,7.871350000000003
covariance,2,TRIOKOC128F4267572,Leonard Cohen,Chelsea Hotel #2,folk,TRWSYHO128F4282346,Twista,I'm A Winner (Amended Album Version),hip hop,6.9673343750000125
covariance,3,TRIOKOC128F4267572,Leonard Cohen,Chelsea Hotel #2,folk,TREBGAA128E078FC52,Erykah Badu,I Want You,r&b/soul,6.044948437500004
covariance,1,TREBQMO128F42828DB,We Are Scientists,Lethal Enforcer (Live From Union Chapel_ London),folk,TRFUJVJ128F426F2A2,Lauryn Hill,Interlude 5,r&b/soul,5.3778500000000165
covariance,2,TREBQMO128F42828DB,We Are Scientists,Lethal Enforcer (Live From Union Chapel_ London),folk,TRWSYHO128F4282346,Twista,I'm A Winner (Amended Album Version),hip hop,4.6047718749999715
covariance,3,TREBQMO128F42828DB,We Are Scientists,Lethal Enforcer (Live From Union Chapel_ London),folk,TRGUCIR128F933D817,Vanilla Ice,Ice Is Workin' It,hip hop,4.3703624999999935
covariance,1,TRIQKDQ128F146F504,KT Tunstall,Change,folk,TRFUJVJ128F426F2A2,Lauryn Hill,Interlude 5,r&b/soul,4.395200000000006
covariance,2,TRIQKDQ128F146F504,KT Tunstall,Change,folk,TREBGAA128E078FC52,Erykah Badu,I Want You,r&b/soul,3.7849749999999798
covariance,3,TRIQKDQ128F146F504,KT Tunstall,Change,folk,TRDPGXU128F9339C2A,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,3.572724999999989
covariance,1,TRBFURI128F1455498,KT Tunstall,Under The Weather,folk,TRFUJVJ128F426F2A2,Lauryn Hill,Interlude 5,r&b/soul,4.363300000000013
covariance,2,TRBFURI128F1455498,KT Tunstall,Under The Weather,folk,TRWSYHO128F4282346,Twista,I'm A Winner (Amended Album Version),hip hop,3.9846906250000194
covariance,3,TRBFURI128F1455498,KT Tunstall,Under The Weather,folk,TRDPGXU128F9339C2A,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,3.6419546874999957
covariance,1,TRVLECJ128E078235B,The Verve,So Sister,folk,TRDPGXU128F9339C2A,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,6.051839062499969
covariance,2,TRVLECJ128E078235B,The Verve,So Sister,folk,TRFUJVJ128F426F2A2,Lauryn Hill,Interlude 5,r&b/soul,5.5490999999999815
covariance,3,TRVLECJ128E078235B,The Verve,So Sister,folk,TREBGAA128E078FC52,Erykah Badu,I Want You,r&b/soul,5.505542187499993
covariance,1,TRMLKKJ128E0798A59,Liz Phair,Lost Tonight,folk,TRFUJVJ128F426F2A2,Lauryn Hill,Interlude 5,r&b/soul,6.173549999999995
covariance,2,TRMLKKJ128E0798A59,Liz Phair,Lost Tonight,folk,TRWSYHO128F4282346,Twista,I'm A Winner (Amended Album Version),hip hop,5.1046281250000165
covariance,3,TRMLKKJ128E0798A59,Liz Phair,Lost Tonight,folk,TREBGAA128E078FC52,Erykah Badu,I Want You,r&b/soul,4.611782812499995
covariance,1,TRYBZQD12903CD1380,The Pogues,Sunnyside Of The Street,folk,TRDPGXU128F9339C2A,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,2.894667187500007
covariance,2,TRYBZQD12903CD1380,The Pogues,Sunnyside Of The Street,folk,TRCHZXW128E079288A,Eminem,8 Mile,hip hop,2.6577078124999916
covariance,3,TRYBZQD12903CD1380,The Pogues,Sunnyside Of The Street,folk,TRFUJVJ128F426F2A2,Lauryn Hill,Interlude 5,r&b/soul,2.4533499999999866
covariance,1,TRHYZQR128F428F5C5,Kanye West,Can't Tell Me Nothing,hip hop,TRFUJVJ128F426F2A2,Lauryn Hill,Interlude 5,r&b/soul,9.82890000000001
covariance,2,TRHYZQR128F428F5C5,Kanye West,Can't Tell Me Nothing,hip hop,TRWSYHO128F4282346,Twista,I'm A Winner (Amended Album Version),hip hop,8.615493750000011
covariance,3,TRHYZQR128F428F5C5,Kanye West,Can't Tell Me Nothing,hip hop,TRZZQIP128F92EFEAD,Abba,Move On,pop,7.953221875000051
covariance,1,TRPQDHV128E07845CB,Kanye West,Graduation Day,hip hop,TRFUJVJ128F426F2A2,Lauryn Hill,Interlude 5,r&b/soul,4.590899999999993
covariance,2,TRPQDHV128E07845CB,Kanye West,Graduation Day,hip hop,TRWSYHO128F4282346,Twista,I'm A Winner (Amended Album Version),hip hop,3.7202281249999998
covariance,3,TRPQDHV128E07845CB,Kanye West,Graduation Day,hip hop,TREBGAA128E078FC52,Erykah Badu,I Want You,r&b/soul,3.4288328124999894
covariance,1,TRHAGFQ128F428B8EA,Kanye West,Wake Up Mr. West,hip hop,TRFUJVJ128F426F2A2,Lauryn Hill,Interlude 5,r&b/soul,3.281050000000004
covariance,2,TRHAGFQ128F428B8EA,Kanye West,Wake Up Mr. West,hip hop,TRWSYHO128F4282346,Twista,I'm A Winner (Amended Album Version),hip hop,3.041112500000005
covariance,3,TRHAGFQ128F428B8EA,Kanye West,Wake Up Mr. West,hip hop,TREBGAA128E078FC52,Erykah Badu,I Want You,r&b/soul,2.6901812500000086
covariance,1,TRQXYGU128E079236A,Black Eyed Peas,A8,hip hop,TRFUJVJ128F426F2A2,Lauryn Hill,Interlude 5,r&b/soul,19.158249999999967
covariance,2,TRQXYGU128E079236A,Black Eyed Peas,A8,hip hop,TRWSYHO128F4282346,Twista,I'm A Winner (Amended Album Version),hip hop,15.526921875000005
covariance,3,TRQXYGU128E079236A,Black Eyed Peas,A8,hip hop,TREBGAA128E078FC52,Erykah Badu,I Want You,r&b/soul,13.392992187499983
covariance,1,TRBUESY128F92F81F6,Black Eyed Peas,Boom Boom Guetta,hip hop,TRUEGMJ128F148D40C,Slick Rick,Let's Get Crazy,hip hop,6.86959062500009
covariance,2,TRBUESY128F92F81F6,Black Eyed Peas,Boom Boom Guetta,hip hop,TRPBLTG128F933924A,Calvin Harris,The Girls,electronic,6.026974999999977
covariance,3,TRBUESY128F92F81F6,Black Eyed Peas,Boom Boom Guetta,hip hop,TRWSYHO128F4282346,Twista,I'm A Winner (Amended Album Version),hip hop,5.984268750000053
covariance,1,TRPDBLM128E0792367,Black Eyed Peas,Communication,hip hop,TRFUJVJ128F426F2A2,Lauryn Hill,Interlude 5,r&b/soul,8.86610000000001
covariance,2,TRPDBLM128E0792367,Black Eyed Peas,Communication,hip hop,TRBVPVV128F425F14F,Daft Punk,Touch It / Technologic,electronic,7.737839062500077
covariance,3,TRPDBLM128E0792367,Black Eyed Peas,Communication,hip hop,TRGUCIR128F933D817,Vanilla Ice,Ice Is Workin' It,hip hop,7.484487499999922
covariance,1,TRLINLH128F9346400,Black Eyed Peas,One Tribe,hip hop,TRTLIKK128E07862DA,Ja Rule,One of Us,hip hop,12.053312500000025
covariance,2,TRLINLH128F9346400,Black Eyed Peas,One Tribe,hip hop,TRFUJVJ128F426F2A2,Lauryn Hill,Interlude 5,r&b/soul,10.250649999999967
covariance,3,TRLINLH128F9346400,Black Eyed Peas,One Tribe,hip hop,TROOJPJ128F14A2A86,Brand Nubian,All For One (Explicit) (2006 Remastered LP Version),hip hop,6.405087499999996
covariance,1,TREPPUG128F9301FAB,Black Eyed Peas,Sexy,hip hop,TRFUJVJ128F426F2A2,Lauryn Hill,Interlude 5,r&b/soul,10.081150000000015
covariance,2,TREPPUG128F9301FAB,Black Eyed Peas,Sexy,hip hop,TRWSYHO128F4282346,Twista,I'm A Winner (Amended Album Version),hip hop,8.500868750000032
